Customer_ID_Numeric,Customer_Name,City,State,Region,Last_Purchase,Recency_Days,Num_Orders,Total_Revenue,Total_Profit,Avg_Order_Value,Primary_Category,R_Score,M_Score,Segment
1269,Matthew Anderson,Oklahoma City,Oklahoma,South,2023-05-12,599,1,1559.5,218.58,1559.5,Home & Furniture,1,5,High_Value
1270,Joseph Davidson,Atlanta,Georgia,South,2023-11-08,419,1,257.15,56.37,257.15,Clothing & Apparel,2,2,Lost
1271,Julia Bentley,Los Angeles,California,West,2024-11-13,48,1,4663.5,480.58,4663.5,Electronics,5,5,Champions
1272,Daniel James,Tallahassee,Florida,South,2023-07-01,549,1,665.25,90.26,665.25,Home & Furniture,1,4,High_Value
1273,Kristopher Day,Cedar Rapids,Iowa,Centre,2024-05-24,221,1,292.62,94.14,292.62,Clothing & Apparel,4,2,Potential
1274,Patrick Rogers,Springfield,Illinois,Centre,2024-04-29,246,1,293.82,65.96,293.82,Clothing & Apparel,4,2,Potential
1275,Kathleen Shah,Santa Fe,New Mexico,West,2023-04-19,622,1,620.15,110.5,620.15,Electronics,1,3,At_Risk
1276,Andre Bailey,Virginia Beach,Virginia,South,2024-03-29,277,1,2486.91,735.57,2486.91,Home & Furniture,3,5,Loyal
1277,Daniel Richardson,Santa Fe,New Mexico,West,2023-01-26,705,1,101.07,29.2,101.07,Home & Furniture,1,1,Lost
1278,Rachel Robinson,Cincinnati,Ohio,Centre,2023-11-10,417,1,2703.6,297.05,2703.6,Electronics,2,5,High_Value
1279,Susan Chandler,Dover,Delaware,East,2023-03-07,665,1,527.97,57.08,527.97,Electronics,1,3,At_Risk
1280,Dr. Kylie Escobar,Topeka,Kansas,Centre,2024-08-11,142,1,535.81,80.59,535.81,Electronics,4,3,Potential
1281,Paula Daniels PhD,Austin,Texas,South,2023-07-31,519,1,117.64,41.82,117.64,Clothing & Apparel,2,1,Lost
1282,Curtis Stone,Charleston,West Virginia,South,2024-11-17,44,1,2565.45,446.97,2565.45,Home & Furniture,5,5,Champions
1283,Christy Ward,Dallas,Texas,South,2023-07-02,548,1,846.39,138.25,846.39,Electronics,1,4,High_Value
1284,Heather Swanson,Nashville,Tennessee,South,2024-01-11,355,1,1785.3,157.4,1785.3,Electronics,3,5,Loyal
1285,Jason Miller,Boise,Idaho,West,2024-02-23,312,1,121.73,33.73,121.73,Home & Furniture,3,1,At_Risk
1286,Danny Dudley,Nashua,New Hampshire,East,2024-12-05,26,1,365.98,166.17,365.98,Accessories,5,2,Potential
1287,Carrie Miller,Savannah,Georgia,South,2024-06-20,194,1,595.82,122.11,595.82,Home & Furniture,4,3,Potential
1288,Ronald Foley,Grand Rapids,Michigan,Centre,2024-10-10,82,1,674.34,238.58,674.34,Accessories,4,4,Champions
1289,Derrick Jones,St. Paul,Minnesota,Centre,2023-04-01,640,1,51.44,19.5,51.44,Clothing & Apparel,1,1,Lost
1290,Kathryn Wright,Boston,Massachusetts,East,2024-07-03,181,1,398.98,121.57,398.98,Clothing & Apparel,4,3,Potential
1291,Andrew Lopez,Springfield,Illinois,Centre,2023-10-13,445,1,1198.72,250.09,1198.72,Home & Furniture,2,5,High_Value
1292,Scott Thomas,Fort Wayne,Indiana,Centre,2024-08-29,124,1,184.7,50.2,184.7,Clothing & Apparel,4,1,At_Risk
1293,Jillian Smith,Tucson,Arizona,West,2024-02-06,329,1,363.12,66.49,363.12,Electronics,3,2,At_Risk
1294,Jake Berry,San Jose,California,West,2023-06-30,550,1,187.38,66.79,187.38,Clothing & Apparel,1,1,Lost
1295,Douglas Olson,Colorado Springs,Colorado,West,2023-04-11,630,1,166.01,31.76,166.01,Home & Furniture,1,1,Lost
1296,Robert Meadows,Annapolis,Maryland,East,2024-07-21,163,1,166.15,67.69,166.15,Accessories,4,1,At_Risk
1297,Adam Martin,Hartford,Connecticut,East,2024-03-16,290,1,2977.38,580.83,2977.38,Electronics,3,5,Loyal
1298,Cheryl Medina,Cheyenne,Wyoming,West,2023-12-18,379,1,1017.16,175.72,1017.16,Electronics,3,4,Loyal
1299,Brandon Cervantes,San Jose,California,West,2023-05-28,583,1,455.84,133.15,455.84,Clothing & Apparel,1,3,At_Risk
1300,John Oconnor,Pittsburgh,Pennsylvania,East,2024-10-26,66,2,2396.42,932.85,1198.21,Accessories,5,5,Champions
1301,Brent Roy,Boise,Idaho,West,2023-03-08,664,1,741.26,253.73,741.26,Clothing & Apparel,1,4,High_Value
1302,Robert Hall,Chicago,Illinois,Centre,2023-11-13,414,1,154.9,31.56,154.9,Accessories,2,1,Lost
1303,Brian Salinas,Jersey City,New Jersey,East,2024-04-11,264,1,790.68,257.35,790.68,Home & Furniture,3,4,Loyal
1304,Hector Johnson,Annapolis,Maryland,East,2024-05-28,217,1,919.28,215.07,919.28,Home & Furniture,4,4,Champions
1305,Karen Davidson,Sioux Falls,South Dakota,Centre,2024-12-01,30,1,135.53,33.96,135.53,Clothing & Apparel,5,1,At_Risk
1306,Wayne Stone,Wilmington,Delaware,East,2023-03-01,671,1,783.48,280.29,783.48,Clothing & Apparel,1,4,High_Value
1307,Denise Bailey,Billings,Montana,West,2024-09-09,113,1,101.22,24.2,101.22,Clothing & Apparel,4,1,At_Risk
1308,Christina Ritter,Milwaukee,Wisconsin,Centre,2023-01-29,702,1,753.54,326.45,753.54,Clothing & Apparel,1,4,High_Value
1309,Scott Williams,Chandler,Arizona,West,2024-10-20,72,1,287.02,54.83,287.02,Home & Furniture,5,2,Potential
1310,Sharon Yoder,Nashville,Tennessee,South,2023-01-23,708,1,170.69,69.91,170.69,Clothing & Apparel,1,1,Lost
1311,Jane Potter,San Jose,California,West,2024-05-19,226,1,115.62,28.88,115.62,Clothing & Apparel,4,1,At_Risk
1312,Joshua Brown,Milwaukee,Wisconsin,Centre,2024-05-15,230,1,343.48,104.98,343.48,Clothing & Apparel,4,2,Potential
1313,Rhonda Davis,Hartford,Connecticut,East,2024-02-02,333,1,1538.64,447.39,1538.64,Home & Furniture,3,5,Loyal
1314,Shannon House,Nashua,New Hampshire,East,2024-01-11,355,1,1188.42,228.22,1188.42,Electronics,3,5,Loyal
1315,Michael Malone,Fort Smith,Arkansas,South,2023-11-04,423,1,598.1,153.71,598.1,Clothing & Apparel,2,3,At_Risk
1316,Daniel Jones,Madison,Wisconsin,Centre,2023-12-06,391,2,813.2,116.88,406.6,Electronics,3,4,Loyal
1317,Eric Taylor,Des Moines,Iowa,Centre,2024-11-28,33,1,378.5,78.75,378.5,Home & Furniture,5,3,Potential
1318,Nicole Bailey,Spokane,Washington,West,2023-11-07,420,1,1672.08,302.42,1672.08,Home & Furniture,2,5,High_Value
1319,Sarah Smith,Billings,Montana,West,2023-03-05,667,1,357.88,167.64,357.88,Accessories,1,2,Lost
1320,Jason Reynolds,Provo,Utah,West,2024-10-12,80,1,1793.5,564.66,1793.5,Home & Furniture,4,5,Champions
1321,Karen Sherman,Mesa,Arizona,West,2023-04-18,623,1,236.77,105.59,236.77,Accessories,1,2,Lost
1322,Aaron Bishop,San Jose,California,West,2024-09-04,118,1,142.09,31.14,142.09,Accessories,4,1,At_Risk
1323,Tommy Cummings,Nashua,New Hampshire,East,2024-10-26,66,1,306.99,33.76,306.99,Electronics,5,2,Potential
1324,Michael Cole,Milwaukee,Wisconsin,Centre,2023-11-21,406,1,707.37,130.67,707.37,Electronics,2,4,High_Value
1325,Brandon Farley,Montpelier,Vermont,East,2023-05-23,588,1,605.74,235.29,605.74,Clothing & Apparel,1,3,At_Risk
1326,Larry Foster,Annapolis,Maryland,East,2023-10-20,438,1,1643.34,298.88,1643.34,Home & Furniture,2,5,High_Value
1327,Brittany Boone,Boston,Massachusetts,East,2024-02-22,313,1,265.76,60.6,265.76,Clothing & Apparel,3,2,At_Risk
1328,Dana Crawford,Grand Rapids,Michigan,Centre,2024-04-30,245,1,255.28,64.56,255.28,Clothing & Apparel,4,2,Potential
1329,Linda Buchanan,Tucson,Arizona,West,2023-02-28,672,1,1461.44,135.7,1461.44,Electronics,1,5,High_Value
1330,Adrian Wyatt,Milwaukee,Wisconsin,Centre,2023-09-09,479,1,2307.28,436.69,2307.28,Electronics,2,5,High_Value
1331,Denise Cunningham,Wilmington,Delaware,East,2023-07-23,527,1,69.34,21.13,69.34,Home & Furniture,1,1,Lost
1332,Heather Jackson,Rochester,New York,East,2023-12-01,396,2,1841.37,297.76,920.685,Electronics,3,5,Loyal
1333,Andrew Brown,Chicago,Illinois,Centre,2023-10-07,451,1,824.92,180.72,824.92,Home & Furniture,2,4,High_Value
1334,Pamela Lopez,San Diego,California,West,2023-10-14,444,1,114.6,55.63,114.6,Accessories,2,1,Lost
1335,Michelle Velez,New York City,New York,East,2023-09-03,485,1,307.28,104.84,307.28,Accessories,2,2,Lost
1336,Kathy Miller,Provo,Utah,West,2023-05-05,606,1,376.03,131.22,376.03,Home & Furniture,1,3,At_Risk
1337,Gregory Wallace,Charleston,West Virginia,South,2023-03-30,642,1,997.5,252.89,997.5,Home & Furniture,1,4,High_Value
1338,Michael Howard,Worcester,Massachusetts,East,2023-09-15,473,1,287.49,55.08,287.49,Electronics,2,2,Lost
1339,Anna Cooley,Mobile,Alabama,South,2024-08-11,142,1,425.4,101.36,425.4,Clothing & Apparel,4,3,Potential
1340,Kayla Thomas,New York City,New York,East,2024-08-01,152,1,577.74,114.78,577.74,Electronics,4,3,Potential
1341,Michael Hammond,Denver,Colorado,West,2024-11-09,52,1,419.2,180.72,419.2,Clothing & Apparel,5,3,Potential
1342,Charles Barrera,Casper,Wyoming,West,2024-10-24,68,1,213.97,69.3,213.97,Home & Furniture,5,2,Potential
1343,Michael Villa,Salt Lake City,Utah,West,2023-12-11,386,1,710.58,205.31,710.58,Accessories,3,4,Loyal
1344,Jose Riddle,Tulsa,Oklahoma,South,2024-10-20,72,1,97.03,24.24,97.03,Clothing & Apparel,5,1,At_Risk
1345,Adam Edwards,New York City,New York,East,2023-11-28,399,1,240.33,77.8,240.33,Clothing & Apparel,3,2,At_Risk
1346,Dawn Dominguez,Gulfport,Mississippi,South,2024-11-27,34,1,580.08,135.67,580.08,Clothing & Apparel,5,3,Potential
1347,Keith Rodriguez,Austin,Texas,South,2023-05-11,600,1,1481.13,147.25,1481.13,Electronics,1,5,High_Value
1348,Charles Reilly,Rapid City,South Dakota,Centre,2024-09-13,109,1,224.21,64.18,224.21,Accessories,4,2,Potential
1349,Joshua Ramirez,Bismarck,North Dakota,Centre,2023-09-16,472,1,729.56,313.61,729.56,Clothing & Apparel,2,4,High_Value
1350,David Garcia,Mobile,Alabama,South,2024-10-21,71,1,150.97,68.29,150.97,Accessories,5,1,At_Risk
1351,Travis Reeves,Chandler,Arizona,West,2024-07-11,173,1,582.88,203.84,582.88,Clothing & Apparel,4,3,Potential
1352,Troy Robinson,Mesa,Arizona,West,2024-01-08,358,1,647.51,66.78,647.51,Electronics,3,4,Loyal
1353,Tamara Vasquez,Augusta,Maine,East,2024-08-04,149,1,319.34,66.33,319.34,Clothing & Apparel,4,2,Potential
1354,Dr. Daniel Simpson,Hartford,Connecticut,East,2024-11-12,49,1,2593.08,351.79,2593.08,Electronics,5,5,Champions
1355,Jorge Webb,Houston,Texas,South,2024-09-30,92,1,640.14,282.67,640.14,Clothing & Apparel,4,4,Champions
1356,Connie Sanders,Reno,Nevada,West,2024-08-24,129,1,184.15,63.07,184.15,Clothing & Apparel,4,1,At_Risk
1357,Walter Charles,Wichita,Kansas,Centre,2023-11-12,415,1,357.64,98.93,357.64,Accessories,2,2,Lost
1358,Joseph Wagner,Kansas City,Missouri,Centre,2023-11-06,421,1,177.92,75.55,177.92,Clothing & Apparel,2,1,Lost
1359,Paul Wall,Montpelier,Vermont,East,2024-07-14,170,1,557.8,109.1,557.8,Electronics,4,3,Potential
1360,Nicole Rollins,Provo,Utah,West,2023-11-30,397,1,237.09,48.19,237.09,Accessories,3,2,At_Risk
1361,Keith Bray,Cleveland,Ohio,Centre,2024-10-08,84,1,138.29,37.03,138.29,Clothing & Apparel,4,1,At_Risk
1362,Laura Woods,Missoula,Montana,West,2023-04-17,624,1,297.51,82.91,297.51,Clothing & Apparel,1,2,Lost
1363,Shane Sullivan,Jersey City,New Jersey,East,2024-09-28,94,1,244.14,87.76,244.14,Accessories,4,2,Potential
1364,Dr. Andrew Schmidt Jr.,Minneapolis,Minnesota,Centre,2024-06-02,212,1,110.92,35.04,110.92,Home & Furniture,4,1,At_Risk
1365,Brittany Allen,Sioux Falls,South Dakota,Centre,2023-02-26,674,1,224.1,95.89,224.1,Accessories,1,2,Lost
1366,Paul Dawson,Burlington,Vermont,East,2024-08-16,137,1,445.02,175.44,445.02,Clothing & Apparel,4,3,Potential
1367,Matthew Patterson,New York City,New York,East,2024-12-08,23,1,1172.82,220.25,1172.82,Home & Furniture,5,5,Champions
1368,Erica Garza,Rapid City,South Dakota,Centre,2024-11-17,44,1,942.12,102.2,942.12,Electronics,5,4,Champions
1369,Eric Skinner,Tuscaloosa,Alabama,South,2024-04-06,269,1,378.0,48.24,378.0,Electronics,3,3,Loyal
1370,Patricia Lawrence,Glendale,Arizona,West,2024-10-25,67,1,690.79,118.54,690.79,Electronics,5,4,Champions
1371,Timothy Tucker,Santa Fe,New Mexico,West,2024-11-29,32,1,153.93,33.6,153.93,Accessories,5,1,At_Risk
1372,Anthony Lindsey,Worcester,Massachusetts,East,2024-05-20,225,1,2863.95,377.72,2863.95,Electronics,4,5,Champions
1373,Michael Thompson DDS,St. Paul,Minnesota,Centre,2023-08-15,504,1,1203.56,374.95,1203.56,Home & Furniture,2,5,High_Value
1374,Susan Baxter,Madison,Wisconsin,Centre,2023-11-03,424,1,144.88,14.27,144.88,Electronics,2,1,Lost
1375,Jay Pittman,New Haven,Connecticut,East,2024-01-29,337,1,207.51,47.69,207.51,Clothing & Apparel,3,2,At_Risk
1376,Michael Johnson,Virginia Beach,Virginia,South,2024-07-27,157,1,777.2,75.82,777.2,Electronics,4,4,Champions
1377,Crystal Lynn,Montpelier,Vermont,East,2024-10-25,67,1,1643.1,427.1,1643.1,Home & Furniture,5,5,Champions
1378,Cynthia Gray,Burlington,Vermont,East,2023-11-07,420,1,720.86,95.32,720.86,Electronics,2,4,High_Value
1379,Mark Berger,Philadelphia,Pennsylvania,East,2023-01-31,700,1,172.95,17.4,172.95,Electronics,1,1,Lost
1380,Nicole Torres,Jersey City,New Jersey,East,2024-12-06,25,1,894.92,165.66,894.92,Electronics,5,4,Champions
1381,Abigail Davis,Seattle,Washington,West,2023-10-12,446,1,143.01,62.24,143.01,Clothing & Apparel,2,1,Lost
1382,Scott Rice,Birmingham,Alabama,South,2024-08-19,134,1,227.2,101.29,227.2,Clothing & Apparel,4,2,Potential
1383,Toni Roberts,Seattle,Washington,West,2024-12-19,12,1,723.9,143.99,723.9,Electronics,5,4,Champions
1384,Taylor Martinez,Dallas,Texas,South,2023-11-24,403,1,3546.24,1062.74,3546.24,Home & Furniture,3,5,Loyal
1385,Maureen Goodman,Lexington,Kentucky,South,2023-01-18,713,1,1525.4,277.92,1525.4,Home & Furniture,1,5,High_Value
1386,Joshua Hamilton,Birmingham,Alabama,South,2024-08-15,138,1,1521.72,517.49,1521.72,Clothing & Apparel,4,5,Champions
1387,Joshua Ford,Providence,Rhode Island,East,2023-12-09,388,1,101.01,43.23,101.01,Clothing & Apparel,3,1,At_Risk
1388,Samantha Thompson,Nashua,New Hampshire,East,2024-01-16,350,1,1535.65,261.47,1535.65,Electronics,3,5,Loyal
1389,Stephanie Wells,Austin,Texas,South,2023-05-13,598,1,427.92,144.4,427.92,Accessories,1,3,At_Risk
1390,Alice Butler,Las Vegas,Nevada,West,2023-02-04,696,1,465.53,77.95,465.53,Electronics,1,3,At_Risk
1391,Mr. Stephen Edwards,Salt Lake City,Utah,West,2024-12-06,25,1,443.47,92.06,443.47,Clothing & Apparel,5,3,Potential
1392,Alexandra Cooke,Omaha,Nebraska,Centre,2023-11-27,400,1,719.46,291.17,719.46,Clothing & Apparel,3,4,Loyal
1393,Mr. Robert Patton,Hartford,Connecticut,East,2024-10-04,88,1,2861.79,527.89,2861.79,Electronics,4,5,Champions
1394,David Simpson,Salt Lake City,Utah,West,2023-02-15,685,1,232.42,106.65,232.42,Accessories,1,2,Lost
1395,Sarah Garner,Missoula,Montana,West,2024-12-11,20,1,190.0,38.57,190.0,Accessories,5,1,At_Risk
1396,Amanda Kim,Huntsville,Alabama,South,2024-06-20,194,1,1919.4,323.09,1919.4,Home & Furniture,4,5,Champions
1397,Hayden Ramos,Baltimore,Maryland,East,2023-12-20,377,1,2171.28,259.53,2171.28,Electronics,3,5,Loyal
1398,Michael Ferguson,Manchester,New Hampshire,East,2023-09-28,460,2,2311.82,304.18,1155.91,Electronics,2,5,High_Value
1399,Scott Howard,Cleveland,Ohio,Centre,2024-10-02,90,1,415.61,137.05,415.61,Clothing & Apparel,4,3,Potential
1400,Dennis Moore,Indianapolis,Indiana,Centre,2023-12-20,377,1,532.3,72.33,532.3,Electronics,3,3,Loyal
1401,Jennifer Chapman,Las Vegas,Nevada,West,2023-09-19,469,1,407.78,124.4,407.78,Clothing & Apparel,2,3,At_Risk
1402,Tammy Simpson,Phoenix,Arizona,West,2023-06-01,579,1,196.16,75.24,196.16,Clothing & Apparel,1,1,Lost
1403,Peter Jennings,Cleveland,Ohio,Centre,2023-08-22,497,1,199.17,32.83,199.17,Electronics,2,2,Lost
1404,Seth Johnson,Hartford,Connecticut,East,2023-11-06,421,1,162.54,62.73,162.54,Clothing & Apparel,2,1,Lost
1405,Erin Stein,Glendale,Arizona,West,2023-07-18,532,1,166.81,37.83,166.81,Clothing & Apparel,1,1,Lost
1406,Manuel Coleman,Philadelphia,Pennsylvania,East,2024-12-15,16,1,236.4,77.27,236.4,Clothing & Apparel,5,2,Potential
1407,Matthew Russell,San Francisco,California,West,2024-11-28,33,1,260.56,52.45,260.56,Accessories,5,2,Potential
1408,Angel Martin MD,St. Paul,Minnesota,Centre,2024-07-02,182,1,252.4,40.82,252.4,Home & Furniture,4,2,Potential
1409,Kevin Davis,Reno,Nevada,West,2024-04-14,261,1,763.05,326.84,763.05,Clothing & Apparel,3,4,Loyal
1410,Laura Hanna,Missoula,Montana,West,2024-05-01,244,1,1850.12,280.03,1850.12,Home & Furniture,4,5,Champions
1411,Jessica Anderson,Nashua,New Hampshire,East,2023-05-25,586,1,223.8,85.73,223.8,Accessories,1,2,Lost
1412,Crystal Reynolds,Burlington,Vermont,East,2023-02-19,681,1,1089.34,160.67,1089.34,Home & Furniture,1,5,High_Value
1413,Mr. Gerald Banks,Dallas,Texas,South,2023-07-27,523,1,865.97,239.05,865.97,Home & Furniture,1,4,High_Value
1414,Joshua Weber,Cleveland,Ohio,Centre,2024-06-01,213,1,563.26,50.02,563.26,Electronics,4,3,Potential
1415,Ryan Barton,Tulsa,Oklahoma,South,2023-05-13,598,1,139.73,42.54,139.73,Home & Furniture,1,1,Lost
1416,Phillip Mendez,Cedar Rapids,Iowa,Centre,2024-06-27,187,1,221.35,84.25,221.35,Accessories,4,2,Potential
1417,Adam Harmon,Kansas City,Missouri,Centre,2023-05-18,593,1,373.84,69.2,373.84,Home & Furniture,1,3,At_Risk
1418,Jamie Case,Chicago,Illinois,Centre,2023-12-11,386,1,869.12,185.07,869.12,Clothing & Apparel,3,4,Loyal
1419,Julie Keller,Sioux Falls,South Dakota,Centre,2023-04-17,624,1,261.76,115.34,261.76,Clothing & Apparel,1,2,Lost
1420,Jade Hall,Boston,Massachusetts,East,2023-11-18,409,1,409.92,46.07,409.92,Electronics,2,3,At_Risk
1421,Beverly Good,Chicago,Illinois,Centre,2023-03-11,661,1,344.88,119.1,344.88,Home & Furniture,1,2,Lost
1422,Kiara Sullivan,Springfield,Illinois,Centre,2024-10-02,90,1,652.86,162.41,652.86,Home & Furniture,4,4,Champions
1423,Mark Robinson,Orlando,Florida,South,2024-07-11,173,1,77.81,27.61,77.81,Accessories,4,1,At_Risk
1424,Dawn Moore,Hartford,Connecticut,East,2024-11-30,31,1,1479.1,199.61,1479.1,Home & Furniture,5,5,Champions
1425,Justin Suarez,Salt Lake City,Utah,West,2024-08-04,149,1,97.6,41.92,97.6,Accessories,4,1,At_Risk
1426,Marilyn Olson,Augusta,Maine,East,2024-11-29,32,1,157.24,53.78,157.24,Clothing & Apparel,5,1,At_Risk
1427,Randy Clark,Atlanta,Georgia,South,2024-11-15,46,1,849.36,195.67,849.36,Clothing & Apparel,5,4,Champions
1428,Pamela Martin,Hartford,Connecticut,East,2024-10-10,82,1,675.72,96.35,675.72,Electronics,4,4,Champions
1429,Tiffany Armstrong,Montgomery,Alabama,South,2024-11-20,41,1,2008.05,389.74,2008.05,Electronics,5,5,Champions
1430,Rebecca Ruiz,Birmingham,Alabama,South,2024-11-23,38,1,1577.08,406.8,1577.08,Home & Furniture,5,5,Champions
1431,Terry Fernandez,Rapid City,South Dakota,Centre,2023-08-03,516,1,250.8,37.72,250.8,Home & Furniture,2,2,Lost
1432,Mark Hudson,Annapolis,Maryland,East,2023-05-06,605,1,917.05,138.94,917.05,Electronics,1,4,High_Value
1433,Mrs. Lindsey Luna,Lincoln,Nebraska,Centre,2024-11-18,43,1,554.12,161.6,554.12,Home & Furniture,5,3,Potential
1434,Julie Yates,Springfield,Illinois,Centre,2024-11-27,34,1,628.68,125.73,628.68,Electronics,5,3,Potential
1435,Todd Harris,Philadelphia,Pennsylvania,East,2023-07-12,538,1,533.52,94.33,533.52,Home & Furniture,1,3,At_Risk
1436,David Moody,Jacksonville,Florida,South,2024-03-22,284,1,419.14,91.31,419.14,Home & Furniture,3,3,Loyal
1437,Tracy Santiago,Salem,Oregon,West,2024-09-02,120,1,411.96,104.73,411.96,Clothing & Apparel,4,3,Potential
1438,Mia Payne PhD,Tampa,Florida,South,2024-12-23,8,1,81.28,17.05,81.28,Clothing & Apparel,5,1,At_Risk
1439,Harold Pearson,Montpelier,Vermont,East,2024-01-15,351,1,238.39,94.3,238.39,Clothing & Apparel,3,2,At_Risk
1440,Alexandra Mcintosh,Portland,Oregon,West,2024-01-16,350,1,346.01,106.8,346.01,Clothing & Apparel,3,2,At_Risk
1441,Matthew Larsen,Providence,Rhode Island,East,2024-11-03,58,1,362.59,99.2,362.59,Home & Furniture,5,2,Potential
1442,Jason Quinn,Huntsville,Alabama,South,2024-12-17,14,1,1214.91,425.8,1214.91,Clothing & Apparel,5,5,Champions
1443,Michele Shelton,Portland,Oregon,West,2023-11-26,401,1,131.0,29.33,131.0,Accessories,3,1,At_Risk
1444,Mr. Jerry Hawkins DDS,Tulsa,Oklahoma,South,2023-11-19,408,1,655.72,118.52,655.72,Electronics,2,4,High_Value
1445,Ronald Robertson,Provo,Utah,West,2023-05-01,610,1,656.02,181.61,656.02,Clothing & Apparel,1,4,High_Value
1446,Brandon Boyd,Omaha,Nebraska,Centre,2023-10-16,442,1,343.24,145.76,343.24,Clothing & Apparel,2,2,Lost
1447,Jennifer Duran,Philadelphia,Pennsylvania,East,2024-10-29,63,1,949.83,96.81,949.83,Electronics,5,4,Champions
1448,Jimmy Hardin,Sioux Falls,South Dakota,Centre,2023-06-04,576,1,1248.78,510.0,1248.78,Clothing & Apparel,1,5,High_Value
1449,Vicki Smith,Cleveland,Ohio,Centre,2024-10-30,62,1,398.11,135.11,398.11,Clothing & Apparel,5,3,Potential
1450,James Mays,Nashua,New Hampshire,East,2024-10-07,85,1,315.6,99.12,315.6,Home & Furniture,4,2,Potential
1451,Kimberly Estrada,Cheyenne,Wyoming,West,2023-04-24,617,1,240.27,84.05,240.27,Home & Furniture,1,2,Lost
1452,Joanna Aguirre,Portland,Oregon,West,2023-10-28,430,1,184.14,77.57,184.14,Clothing & Apparel,2,1,Lost
1453,Tracy Rodriguez,Boston,Massachusetts,East,2024-08-10,143,1,45.74,17.26,45.74,Clothing & Apparel,4,1,At_Risk
1454,Pamela Sanders MD,Worcester,Massachusetts,East,2024-09-19,103,1,238.22,67.03,238.22,Home & Furniture,4,2,Potential
1455,Thomas Orr,Salt Lake City,Utah,West,2023-07-14,536,1,710.61,223.57,710.61,Clothing & Apparel,1,4,High_Value
1456,Daniel Johnson,Glendale,Arizona,West,2024-05-27,218,1,175.66,50.22,175.66,Accessories,4,1,At_Risk
1457,Christine Oconnell,Aurora,Illinois,Centre,2023-11-27,400,1,1506.96,136.44,1506.96,Electronics,3,5,Loyal
1458,Benjamin Johns,Sioux Falls,South Dakota,Centre,2024-08-01,152,1,526.27,44.86,526.27,Electronics,4,3,Potential
1459,Elizabeth Vargas,Detroit,Michigan,Centre,2024-08-21,132,1,226.56,86.37,226.56,Accessories,4,2,Potential
1460,Michael Hubbard,Manchester,New Hampshire,East,2024-06-03,211,1,456.17,75.43,456.17,Electronics,4,3,Potential
1461,Michael Mcguire,Wilmington,Delaware,East,2023-11-06,421,1,946.26,103.7,946.26,Electronics,2,4,High_Value
1462,Ian Schroeder,Las Vegas,Nevada,West,2023-08-05,514,1,55.95,14.58,55.95,Home & Furniture,2,1,Lost
1463,Laura White,Las Vegas,Nevada,West,2024-10-23,69,1,836.34,361.81,836.34,Clothing & Apparel,5,4,Champions
1464,Jeffery Conner,Albuquerque,New Mexico,West,2024-06-04,210,1,590.62,125.22,590.62,Home & Furniture,4,3,Potential
